PABST_1,PABST_2,PABST_3,PABST_4,PABST_5,PABST_6,PABST_7,PABST_8,PABST_9,PABST_10,PABST_11,PABST_12,PABST_13,PABST_14,PABST_15,PABST_16,PABST_17,PABST_18,PABST_19,PABST_20,PABST_21,PABST_22,PABST_23,PABST_24,PABST_25,PABST_26,PABST_27,PABST_28,PABST_29,PABST_30,PABST_31,PABST_32,THT_1,THT_2,THT_3,THT_4,THT_5,THT_6,THT_7,THT_8,THT_9,THT_10,THT_11,THT_12,THT_13,THT_14,THT_15,THT_16,THT_17,THT_18,THT_19,THT_20,THT_21,THT_22,THT_23,THT_24,THT_25,THT_26,THT_27,THT_28,THT_29,THT_30,THT_31,THT_32,ZS,SSOCANZ1,SSOCANZ2,SSOCANZ3,SSOCANZ4,SSOCANZ5,SSOCANZ6,ISBACANZ1,ISBACANZ2,ISBACANZ3,ISBACANZ4,ISBACANZ5,ISBACANZ6,BLD_HEIGHT,TEB_T1,TEB_T2,TEB_T3,TEB_T4,TEB_T5,TEB_T6,TEB_P1,TEB_P2,TEB_P3,TEB_P4,TEB_P5,TEB_P6,ISBA_T1,ISBA_T2,ISBA_T3,ISBA_T4,ISBA_T5,ISBA_T6,ISBA_P1,ISBA_P2,ISBA_P3,ISBA_P4,ISBA_P5,ISBA_P6,longitude,latitude
101055.69829,100371.82452,99623.49231,98732.96293,97679.45242,96435.14484,94963.02712,93222.04182,91167.38897,88749.53430,85913.19465,82601.73926,78756.36800,74316.29963,69230.15754,63755.34634,58421.56096,53467.78846,48868.76321,44597.18832,40627.22063,36936.41595,33508.72909,30330.30557,27387.71265,24666.47972,22155.62242,19851.02825,17755.60972,15872.42773,14189.70651,12685.43793,298.75141,298.75141,298.91098,300.28297,303.52960,305.38990,306.26869,306.79788,307.11300,307.31450,307.57243,308.33512,309.24226,309.63881,310.03240,311.91988,315.45112,319.21416,322.25128,325.14117,327.04415,328.82611,330.42574,332.20700,333.77111,335.13649,336.95988,340.62721,347.92176,359.40270,371.29570,371.29570,89.72917,0.50000,2.00000,4.00000,6.50000,10.00000,29.80969,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.50333,298.89251,298.66166,298.56151,298.47081,298.28055,298.06549,100889.13429,100871.80342,100848.69559,100816.90307,100681.85827,100452.24587,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.26595,48.81355
101148.97464,100464.22696,99714.91707,98823.05456,97767.81382,96521.63630,95047.57454,93304.37344,91247.05840,88826.12266,85986.33063,82670.80594,78820.85128,74375.68029,69283.63343,63802.47855,58462.75564,53503.39481,48899.47966,44623.62047,40649.50736,36955.14478,33524.36532,30343.18817,27398.08481,24674.58145,22161.68101,19855.25782,17758.32659,15873.88284,14190.10604,12685.01071,298.72478,298.72478,298.87006,300.16574,303.41054,305.35446,306.25101,306.78660,307.10669,307.30664,307.57029,308.30142,309.22233,309.63350,310.03029,311.92099,315.44476,319.15145,322.31204,325.09991,327.03515,328.82952,330.42833,332.20377,333.76066,335.11791,336.93357,340.60747,347.92938,359.37287,371.29638,371.29638,81.64983,0.50000,2.00000,4.00000,6.50000,10.00000,29.82878,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.75250,299.10379,298.79831,298.65777,298.54527,298.42986,298.10529,100974.24022,100956.89534,100933.76885,100904.86073,100864.38936,100545.46019,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.27448,48.81355
101188.16686,100502.98336,99753.16009,98860.72775,97804.85953,96558.07736,95083.37510,93339.28673,91280.84353,88858.47459,86017.10703,82699.81839,78847.85816,74400.52220,69306.00369,63822.23593,58480.05692,53518.41485,48912.45691,44634.80736,40658.91932,36962.93588,33530.91288,30348.67538,27402.53441,24678.05359,22164.25357,19857.00955,17759.43822,15874.47663,14190.25015,12684.81008,298.67554,298.67554,298.78744,300.15994,303.40858,305.41640,306.26697,306.78475,307.10214,307.28619,307.57146,308.27190,309.18967,309.62598,310.02717,311.91464,315.42885,319.14370,322.30259,325.09946,326.99190,328.81492,330.44535,332.21050,333.75481,335.11260,336.91922,340.59058,347.93637,359.35989,371.29640,371.29640,78.26328,0.50000,2.00000,4.00000,6.50000,10.00000,29.83583,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.74000,299.11850,298.80257,298.66194,298.55155,298.43894,298.11187,101013.59435,100996.24261,100973.10695,100944.18738,100903.69998,100584.70750,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.28301,48.81354
101169.78305,100484.71015,99735.06384,98843.16860,97787.96223,96541.66080,95067.46085,93323.88244,91265.92117,88843.98472,86003.12267,82686.47645,78835.27002,74388.86869,69295.44951,63812.92375,58472.04018,53511.66411,48906.65434,44629.83547,40654.69851,36959.25909,33527.89986,30346.33006,27400.71598,24676.63993,22163.14579,19856.14164,17758.84986,15874.15805,14190.12337,12684.84767,298.64686,298.64686,298.79978,300.35607,303.46925,305.44032,306.29378,306.79345,307.10520,307.27820,307.56637,308.25240,309.14577,309.61279,310.02263,311.91009,315.43460,319.17973,322.26288,325.10686,326.96076,328.80559,330.46193,332.22500,333.75861,335.10815,336.90490,340.58128,347.94840,359.36070,371.29383,371.29383,79.83249,0.50000,2.00000,4.00000,6.50000,10.00000,29.83376,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.39000,298.99942,298.73152,298.60555,298.50259,298.40157,298.08535,100991.55234,100974.20202,100951.06826,100922.15106,100881.66699,100566.77308,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.29153,48.81354
101202.09650,100516.72081,99766.62396,98874.28416,97818.70264,96571.93911,95097.21247,93352.90946,91293.99918,88870.83397,86028.63359,82710.48818,78857.57401,74409.40999,69313.96349,63829.19953,58486.30644,53524.17290,48917.39197,44639.03825,40662.55820,36965.79569,33533.32724,30350.85006,27404.41453,24679.56770,22165.32688,19857.59710,17759.73333,15874.63082,14190.23972,12684.67864,298.62825,298.62825,298.68365,300.38093,303.47369,305.44647,306.29506,306.77716,307.09798,307.25915,307.56211,308.21267,309.09742,309.59152,310.01907,311.89604,315.44437,319.17857,322.24383,325.12460,326.95828,328.79811,330.46305,332.22731,333.76002,335.10610,336.88496,340.54471,347.95038,359.36180,371.28964,371.28964,77.02679,0.50000,2.00000,4.00000,6.50000,10.00000,29.84070,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,10.16833,299.31325,298.94108,298.78091,298.60274,298.36725,298.13943,101056.21870,101038.86570,101015.72837,100974.26434,100829.29664,100599.15195,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.30006,48.81353
101210.00376,100524.47499,99774.24552,98882.21544,97826.92918,96580.02924,95105.15224,93360.67430,91301.54114,88877.96716,86035.32299,82716.68108,78863.20073,74414.56817,69318.55990,63833.18554,58489.90676,53527.45151,48920.21203,44641.44377,40664.63550,36967.51350,33534.71877,30352.06340,27405.47606,24680.43210,22165.95105,19857.97029,17759.91997,15874.71514,14190.24015,12684.60845,298.58117,298.58117,298.67011,300.68145,303.48278,305.43733,306.28584,306.77201,307.09474,307.24596,307.56219,308.18139,309.05711,309.56046,310.00958,311.89705,315.47074,319.17523,322.24185,325.12149,326.96014,328.78245,330.46904,332.24351,333.76839,335.10312,336.87407,340.53179,347.94542,359.36610,371.28818,371.28818,76.31025,0.50000,2.00000,4.00000,6.50000,10.00000,29.84390,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,10.71000,299.17823,298.86475,298.73230,298.57367,298.35076,298.12620,101070.73689,101053.38152,101030.24101,100985.63768,100837.50411,100607.30311,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.30859,48.81352
101190.60463,100505.03127,99754.88034,98863.35032,97808.98304,96562.89275,95088.43275,93344.35407,91285.81456,88862.79076,86020.73311,82702.74731,78850.02298,74402.38450,69307.51808,63823.41786,58481.52988,53520.33635,48914.13485,44636.21793,40660.20735,36963.80995,33531.59476,30349.55335,27403.54955,24678.96460,22164.82308,19857.09942,17759.30659,15874.37055,14190.10718,12684.64684,298.47379,298.47379,298.66852,300.91597,303.74436,305.52319,306.27675,306.79495,307.10964,307.24077,307.56394,308.16104,309.03148,309.54455,310.00830,311.90819,315.50025,319.17411,322.25382,325.11425,326.97281,328.77408,330.46672,332.25611,333.77783,335.10331,336.86561,340.52444,347.95450,359.36538,371.28121,371.28121,77.94578,0.50000,2.00000,4.00000,6.50000,10.00000,29.84077,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,9.46333,299.22617,298.89944,298.72295,298.52877,298.27606,298.03582,101037.30033,101019.94266,100996.79909,100959.40296,100818.47499,100588.26777,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.31712,48.81351
101168.03175,100482.46532,99732.52322,98841.67252,97788.08354,96542.59221,95068.65624,93325.10835,91267.23186,88844.92012,86003.66976,82686.52266,78834.72422,74388.25126,69294.72273,63812.14183,58471.77210,53512.00794,48907.06480,44630.08417,40655.00861,36959.50229,33527.97559,30346.61710,27401.26421,24677.21951,22163.51492,19856.10519,17758.57819,15873.95418,14189.96621,12684.70446,298.38168,298.38168,298.74208,301.15601,303.81740,305.56900,306.27639,306.80607,307.12088,307.24492,307.57330,308.14364,309.01173,309.53847,310.00736,311.91628,315.49735,319.19718,322.25487,325.10164,326.99507,328.77051,330.46427,332.26944,333.78620,335.10308,336.85461,340.49218,347.95575,359.38313,371.27830,371.27830,79.85133,0.50000,2.00000,4.00000,6.50000,10.00000,29.83745,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,13.23000,299.18708,298.82742,298.67491,298.43747,298.16958,297.93224,101058.88619,101041.52610,101018.37932,100959.18142,100796.45006,100566.23636,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.32565,48.81350
101224.36798,100538.01582,99787.20942,98895.53850,97841.09937,96594.63038,95119.51800,93374.62381,91315.25450,88891.08744,86047.81515,82728.30486,78873.65971,74424.05671,69326.98755,63840.56828,58496.51329,53533.53240,48925.69694,44645.93614,40668.45606,36970.91187,33537.44247,30354.36581,27407.53249,24682.16091,22167.26306,19858.75286,17760.18271,15874.74708,14190.20321,12684.44301,298.24821,298.24821,298.60196,301.13684,303.74570,305.55296,306.21248,306.80711,307.12380,307.24408,307.59163,308.13176,308.98038,309.51788,309.99966,311.90973,315.49832,319.19554,322.25473,325.06449,327.00670,328.77006,330.45485,332.27124,333.78657,335.09878,336.85224,340.47095,347.90242,359.39645,371.30031,371.30031,74.97708,0.50000,2.00000,4.00000,6.50000,10.00000,29.84380,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.99000,298.94332,298.61361,298.46843,298.32797,298.08640,297.85363,101066.54707,101049.17233,101026.00601,100991.31445,100852.97755,100622.52056,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.33417,48.81350
101370.62741,100682.75608,99930.19057,99036.05441,97978.67247,96729.20962,95250.98828,93502.71248,91439.43356,89010.58817,86161.97879,82836.30895,78974.52800,74516.95284,69410.79833,63914.49660,58560.76907,53589.20186,48973.70413,44686.93749,40703.28459,37000.26866,33561.84585,30374.32433,27423.58024,24694.75897,22176.77941,19865.49466,17764.44741,15876.97485,14190.85125,12683.79803,298.14301,298.14301,298.40933,300.73031,303.52300,305.44006,306.18443,306.79497,307.12372,307.23276,307.59848,308.11432,308.96175,309.51649,309.97744,311.88462,315.44914,319.17261,322.22232,325.03613,327.00130,328.76990,330.45096,332.25775,333.78393,335.09740,336.85196,340.44258,347.85612,359.37840,371.30680,371.30680,62.35893,0.50000,2.00000,4.00000,6.50000,10.00000,29.87085,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.90000,298.98360,298.67853,298.51639,298.38360,298.23711,297.89094,101199.99687,101182.59901,101159.40187,101130.40544,101089.81045,100767.70825,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.34270,48.81349
101402.65189,100714.12300,99960.94001,99066.15554,98008.04173,96757.85510,95278.88989,93529.84509,91465.79628,89036.00832,86186.21016,82859.14233,78995.83338,74536.56247,69428.52961,63930.19514,58574.24652,53601.05059,48984.01331,44695.61096,40710.77793,37006.57970,33567.06847,30378.58974,27427.04617,24697.52026,22178.87263,19866.95159,17765.32346,15877.39683,14190.94293,12683.61906,297.97188,297.97188,298.29459,300.62827,303.45986,305.40957,306.16631,306.79707,307.14086,307.23171,307.59298,308.10813,308.97063,309.53366,309.97823,311.84428,315.38375,319.24039,322.14809,325.06449,327.00105,328.75828,330.44170,332.25370,333.79107,335.09760,336.84536,340.42944,347.84396,359.37054,371.30493,371.30493,59.68333,0.50000,2.00000,4.00000,6.50000,10.00000,29.87255,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,12.43667,299.03594,298.66654,298.51726,298.30187,298.03983,297.80328,101283.70545,101266.29688,101243.08546,101188.32584,101029.60787,100798.47974,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.35123,48.81347
101333.03922,100644.97649,99892.41842,98998.65919,97941.94946,96693.20813,95215.71708,93468.33783,91406.17124,88978.61441,86131.32252,82807.07827,78947.16589,74491.70314,69388.02509,63894.43585,58543.08676,53574.37613,48961.13587,44675.90731,40694.13750,36992.62679,33555.45145,30369.07173,27419.45164,24691.61986,22174.45365,19863.80029,17763.22167,15876.21320,14190.55479,12683.85825,297.90092,297.90092,298.33167,300.76408,303.56668,305.42660,306.17905,306.80373,307.14508,307.25220,307.58597,308.10119,308.98745,309.60261,309.99253,311.84678,315.40941,319.30761,322.12263,325.07737,327.01401,328.76082,330.42934,332.26190,333.79854,335.10230,336.84906,340.42336,347.83969,359.38324,371.30556,371.30556,65.74762,0.50000,2.00000,4.00000,6.50000,10.00000,29.86197,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,11.68750,298.99166,298.61344,298.43435,298.18733,297.90140,297.65375,101204.77453,101187.36906,101164.16178,101113.75845,100959.45625,100728.45120,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.35976,48.81346
101366.97846,100678.33562,99925.22681,99030.88342,97973.66560,96724.29899,95246.04349,93497.84503,91434.62012,89005.92456,86157.41375,82831.68600,78970.14051,74512.88587,69407.11742,63911.14826,58557.66733,53587.16663,48972.17502,44685.35285,40702.15425,36999.42640,33561.11180,30373.69880,27423.20262,24694.59164,22176.71580,19865.40204,17764.17451,15876.65745,14190.66383,12683.67401,297.77012,297.77012,298.26925,300.66995,303.57233,305.34414,306.17124,306.77627,307.14513,307.26119,307.58510,308.07837,308.97351,309.61802,309.99483,311.82368,315.44115,319.28832,322.13323,325.05535,327.01677,328.76624,330.42449,332.26313,333.80407,335.10222,336.84991,340.41436,347.80329,359.38733,371.31302,371.31302,62.85595,0.50000,2.00000,4.00000,6.50000,10.00000,29.87110,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.00833,298.27796,298.05782,297.95110,297.85814,297.64384,297.41434,101195.75515,101178.32955,101155.09541,101126.00434,100992.85883,100761.51582,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.36828,48.81345
101423.13887,100733.93515,99980.12570,99084.89459,98026.70027,96776.21239,95296.68501,93547.08939,91482.20595,89051.67712,86201.11155,82873.02478,79008.77121,74548.42397,69439.17359,63939.30924,58582.21011,53608.51570,48990.57924,44701.15605,40715.55285,37010.71285,33570.52595,30381.41749,27429.42511,24699.49172,22180.42422,19868.00944,17765.78161,15877.46055,14190.87834,12683.39550,297.73782,297.73782,298.17025,300.57426,303.53143,305.29616,306.14713,306.75976,307.12545,307.27095,307.58354,308.09203,308.95780,309.61339,309.99291,311.81060,315.46180,319.26253,322.13742,325.05019,327.00994,328.76772,330.42441,332.26643,333.80958,335.10459,336.84292,340.39240,347.77628,359.38400,371.32532,371.32532,58.01911,0.50000,2.00000,4.00000,6.50000,10.00000,29.87662,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.34000,298.44373,298.16381,298.01272,297.87944,297.73783,297.37697,101243.96772,101226.52987,101203.27941,101174.21633,101133.52802,100817.12855,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.37681,48.81344
101601.46436,100910.40818,100154.44662,99256.12260,98194.29364,96940.14078,95456.69330,93702.76166,91632.87885,89196.74680,86339.70562,83004.11796,79131.34935,74661.31119,69541.08433,64029.10788,58660.24381,53676.07823,49048.82195,44751.05610,40757.88951,37046.30406,33600.15943,30405.68888,27448.90998,24714.76352,22191.94828,19876.15281,17770.96497,15880.19267,14191.66220,12682.61026,297.61680,297.61680,297.91009,300.03460,303.24188,305.12958,306.05956,306.71101,307.10392,307.27506,307.56381,308.09434,308.93360,309.60550,309.98436,311.75783,315.41687,319.21393,322.12711,325.02996,326.97822,328.75870,330.41780,332.25118,333.79611,335.10011,336.81827,340.34773,347.73889,359.36431,371.32851,371.32851,42.70446,0.50000,2.00000,4.00000,6.50000,10.00000,29.90556,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,11.28667,298.50139,298.18150,298.04650,297.87522,297.62008,297.38113,101467.80124,101450.33251,101427.04086,101378.78833,101226.08998,100993.90669,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.38534,48.81343
101689.30304,100997.31507,100240.17529,99340.36288,98276.97608,97021.14400,95535.82292,93779.77883,91707.42119,89268.51590,86408.30570,83069.00590,79191.92957,74717.08461,69591.48863,64073.45993,58698.66201,53709.51136,49077.73569,44775.78854,40778.88078,37063.91438,33614.87419,30417.75313,27458.58808,24722.34179,22197.66926,19880.20506,17773.54004,15881.51928,14192.00665,12682.18258,297.54751,297.54751,297.71910,299.88265,303.15668,305.07023,306.02998,306.69166,307.09213,307.28133,307.55069,308.08819,308.87976,309.55780,309.96719,311.68984,315.36347,319.24837,322.08725,325.04189,326.94960,328.76377,330.41595,332.24040,333.78755,335.09161,336.80903,340.33229,347.71367,359.33710,371.32903,371.32903,35.13606,0.50000,2.00000,4.00000,6.50000,10.00000,29.92744,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,10.61250,298.45722,298.16392,298.03122,297.86646,297.61205,297.37182,101547.70467,101530.21963,101506.90624,101462.53794,101313.54132,101080.97129,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.39387,48.81341
101710.93708,101018.49182,100260.89133,99360.70708,98297.17487,97041.13391,95555.38067,93798.85617,91725.93438,89286.38813,86425.36918,83085.05970,79206.81356,74730.80584,69603.89384,64084.17847,58707.97823,53717.84676,49084.96056,44781.98733,40784.13671,37068.28993,33618.59485,30420.83911,27461.05877,24724.27278,22199.12817,19881.23197,17774.17998,15881.81289,14192.03528,12682.02430,297.42888,297.42888,297.62276,299.87434,303.23834,305.06918,306.03042,306.70185,307.09752,307.28682,307.53065,308.07448,308.83436,309.44981,309.95105,311.64471,315.38390,319.26263,322.06363,325.05385,326.92607,328.77183,330.42245,332.23440,333.77925,335.08882,336.80682,340.32747,347.70658,359.31848,371.33025,371.33025,33.26101,0.50000,2.00000,4.00000,6.50000,10.00000,29.93230,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,8.51833,298.41905,298.14524,297.97530,297.80118,297.53075,297.27691,101544.92561,101527.43070,101504.10416,101471.92324,101335.03608,101102.29702,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.40239,48.81340
101704.37236,101011.86831,100254.20714,99354.21315,98291.13264,97035.42735,95549.86962,93793.55145,91720.86894,89281.48585,86420.57560,83080.46202,79202.37927,74726.69401,69600.11988,64080.61432,58705.12015,53715.60068,49082.97526,44780.36358,40782.73076,37067.07248,33617.64340,30420.12624,27460.49453,24723.82772,22198.79034,19880.97848,17773.99287,15881.66611,14191.93068,12681.98019,297.37544,297.37544,297.56931,299.97635,303.31930,305.06891,306.02618,306.70512,307.10195,307.28989,307.52184,308.07319,308.80353,309.28283,309.92643,311.64826,315.44543,319.23758,322.07682,325.04579,326.91630,328.76971,330.43777,332.23751,333.77734,335.08568,336.80424,340.32117,347.70481,359.30793,371.33055,371.33055,33.79315,0.50000,2.00000,4.00000,6.50000,10.00000,29.93078,0.50000,2.00000,4.00000,6.50000,10.00000,29.93078,9.66250,298.68066,298.28308,298.06494,297.81654,297.50209,297.23725,101551.92846,101534.43186,101511.10306,101472.24603,101328.67853,101095.92880,294.64567,294.76977,294.89300,295.04398,295.25260,297.23725,101439.22119,101421.72459,101398.39579,101369.23479,101328.40939,101095.92880,2.41092,48.81338
101673.14896,100980.80104,100223.38893,99324.13006,98262.13552,97007.40735,95522.70328,93767.19894,91695.38885,89256.84701,86396.81964,83057.92048,79181.27428,74707.14983,69582.31501,64064.76862,58691.63322,53704.11004,49073.05410,44771.95993,40775.55163,37061.02213,33612.65727,30416.10030,27457.28381,24721.31477,22196.89068,19879.61695,17773.09128,15881.13465,14191.70855,12682.03348,297.32351,297.32351,297.57575,300.22873,303.51324,305.16916,306.06897,306.72432,307.11069,307.28952,307.51287,308.08313,308.80173,309.16072,309.90528,311.65759,315.50677,319.20939,322.10797,325.04206,326.91599,328.77581,330.44542,332.24049,333.77581,335.08258,336.80375,340.31993,347.70142,359.29951,371.32999,371.32999,36.41502,0.50000,2.00000,4.00000,6.50000,10.00000,29.92493,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,9.64000,298.38969,298.07185,297.90613,297.71873,297.44041,297.18734,101521.14224,101503.64774,101480.32174,101441.60058,101298.20426,101065.52794,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.41945,48.81337
101642.89340,100950.72211,100193.68310,99295.49843,98234.80288,96980.90640,95496.84709,93742.02630,91671.00735,89233.22117,86374.06122,83036.34681,79161.00696,74688.41184,69565.16953,64049.67665,58678.65470,53693.07055,49063.62107,44763.90638,40768.68427,37055.23925,33607.87121,30412.23612,27454.22152,24718.92199,22195.07561,19878.31034,17772.22833,15880.62657,14191.49162,12682.08062,297.28066,297.28066,297.68028,300.65287,303.70510,305.21287,306.08845,306.73140,307.11460,307.28027,307.51798,308.08375,308.79420,309.13368,309.89489,311.66969,315.53278,319.22058,322.11649,325.04125,326.92058,328.77713,330.45117,332.25031,333.78074,335.08196,336.80287,340.31825,347.70088,359.28748,371.32860,371.32860,38.92589,0.50000,2.00000,4.00000,6.50000,10.00000,29.91983,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,7.82500,298.13436,297.89327,297.75560,297.63268,297.47992,297.10209,101470.72695,101453.23219,101429.90584,101400.74791,101359.92681,101036.33402,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.42798,48.81335
101606.23819,100914.29688,100157.70785,99260.21511,98200.30730,96947.15220,95463.85967,93709.91083,91639.89485,89203.26688,86345.45051,83009.28172,79135.69458,74665.08008,69544.11069,64031.10944,58662.52171,53679.13076,49051.62580,44753.64207,40759.96400,37047.90407,33601.77965,30407.25327,27450.22003,24715.78906,22192.71495,19876.63564,17771.15123,15880.04847,14191.31760,12682.14960,297.27585,297.27585,297.77801,300.83613,303.78524,305.23754,306.09367,306.72159,307.11186,307.27666,307.52310,308.08437,308.78666,309.10665,309.88450,311.68180,315.55878,319.23176,322.12501,325.03950,326.91824,328.77702,330.45715,332.25543,333.78519,335.08676,336.80498,340.32096,347.70708,359.28449,371.32802,371.32802,42.08409,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.43650,48.81334
100650.31404,99970.75281,99227.09225,98342.93972,97296.79947,96059.90679,94596.05907,92865.11180,90822.13629,88417.37333,85596.36901,82302.57263,78476.81364,74059.04566,68998.25149,63550.96061,58243.50843,53313.13012,48735.61866,44483.25300,40530.25695,36854.78832,33440.66764,30274.34629,27342.67712,24631.25223,22129.10009,19832.37181,17743.71665,15866.08058,14187.87781,12687.15300,299.28257,299.28257,300.18043,302.06632,304.43945,305.68970,306.49897,306.94906,307.18674,307.39479,307.73062,308.41735,309.28977,309.70567,310.17935,312.13239,315.54812,319.33754,322.42533,325.24650,327.16259,328.87731,330.47605,332.23410,333.83609,335.17026,337.03420,340.78345,348.03066,359.52501,371.29524,371.29524,124.86499,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,999.00000,2.22331,48.80795
100449.21748,99771.49568,99030.31222,98149.59070,97107.30337,95874.45177,94415.00092,92688.89717,90651.44086,88253.02952,85439.38593,82154.06136,78337.88522,73930.94650,68882.60425,63448.94099,58154.78442,53236.43900,48669.62821,44426.77272,40482.25726,36814.39455,33407.10420,30246.88201,27320.61800,24613.97870,22116.08282,19823.13399,17737.77046,15862.88587,14186.91537,12688.04486,299.14592,299.14592,299.67468,301.48198,304.05921,305.50734,306.39732,306.90048,307.15981,307.35858,307.73008,308.41834,309.28565,309.70290,310.17953,312.15099,315.57465,319.32922,322.42481,325.17561,327.12111,328.85908,330.45882,332.21843,333.82140,335.16143,337.01467,340.74492,347.98618,359.47895,371.29641,371.29641,142.33929,0.50000,2.00000,4.00000,6.50000,10.00000,29.70593,0.50000,2.00000,4.00000,6.50000,10.00000,29.70593,8.92222,298.73922,298.57404,298.50408,298.43491,298.20335,297.96511,100287.82629,100270.59505,100247.62006,100213.60431,100077.32715,99849.82933,294.06903,294.35110,294.81473,295.37329,295.91473,297.96511,100185.33231,100168.10107,100145.12608,100116.40734,100076.20111,99849.82933,2.23184,48.80795
